date,AAPL,ABBV,ABNB,ABT,ACN,ADBE,AEP,AGG,AGGHYG,AM,AMD,AMGN,AMT,AMZN,AMZU,ANET,AVB,AVGO,AXP,BA,BABA,BAC,BIGGQ,BIL,BKNG,BLK,BLOK,BMY,BND,BNDX,BTC-USD,BX,BZFD,C,CAT,CCI,CEG,CL,CMG,COIN,COST,CRM,CRWD,CTM,CVNA,CVS,CVX,D,DE,DHR,DIA,DJT,DLR,DOGE,DUK,ED,EMB,EOG,EQIX,ETHA,ETHW,ETN,EU,EXC,EXR,F,FNDA,FTSE,GC=F,GDXG,GE,GIS,GLD,GME,GOOG,GOOGL,GOVT,GOVY,GS,HD,HIMX,HON,HYG,IBM,IEF,IMST,INTU,IWM,JNJ,JNK,JPM,KMB,KMI,KO,KWEB,LI,LLY,LMT,LOW,LPRO,LQD,LYFT,MBB,MCD,MCHB,MDLZ,META,MGTN,MO,MOH,MPC,MRK,MS,MSFD,MSFT,MTRX,NDX,NEE,NFG,NKE,NOC,NRGU,NVDA,O,OILD,OPY,ORCL,OXY,PANW,PBRG,PCG,PEG,PEP,PFE,PG,PGR,PLD,PLTR,PM,PSA,PSX,PXD,PYPL,QQQ,RKT,RTX,RUT,SBUX,SCHP,SCHW,SCO,SH,SHY,SLB,SO,SOFI,SOXL,SPG,SPGI,SPX,SPXS,SPY,SPYU,SQQQ,SRE,STX,TCEHY,TEM,TGT,TIP,TJX,TLT,TMO,TMUS,TSLA,TSLL,TSM,UCO,UNH,UNP,UPLD,UPS,USBC,V,VCSH,VELO,VICI,VIX,VLO,VOO,VST,VTI,VTV,VWO,VXUS,WELL,WFC,WGMI,WM,WMB,WMT,XEL,XLB,XLC,XLE,XLF,XLG,XLI,XLK,XLP,XLRE,XLRSR,XLU,XLV,XLY,XOM,XRT,XSP,XYZ,ZSL,^TNX
2025-04-01,222.0169,197.9329,121.1800,128.4586,307.8690,383.2000,104.1148,94.8330,,17.1795,102.7800,297.5841,209.9026,192.1700,28.7491,78.4900,206.4569,167.1655,266.7885,168.1700,130.4944,40.5773,0.0225,87.6304,186.0044,925.0165,37.7257,56.1079,70.3933,46.6325,85169.1719,136.8305,2.1500,68.4290,325.4636,99.9003,205.8963,91.0758,51.6700,174.5200,947.8226,267.7778,362.3800,1.0600,42.5180,64.9122,161.2533,53.7693,472.2606,199.0185,412.9692,20.2600,141.9108,,116.9296,105.6199,85.5814,123.7179,798.4353,14.4700,13.6900,272.5766,1.3300,44.3418,141.2495,9.3366,27.1342,,3118.8999,,202.7170,55.9297,287.5700,22.6100,158.3326,156.5273,22.1145,,537.3185,356.5085,7.1484,196.9555,73.8562,242.4832,91.5302,,607.7647,197.3829,149.0959,88.4731,237.5485,136.9396,27.1942,69.8453,33.0090,25.6400,799.3117,436.7091,228.2912,1.1700,103.4641,12.2300,89.5828,306.5386,11.5250,65.4698,584.1776,,54.9259,327.7100,143.5510,84.0662,112.1127,14.5036,379.2863,12.4600,19436.4199,68.8717,77.8809,63.1745,504.9851,24.7780,110.1240,53.8569,126.3000,58.2785,140.0271,48.1472,171.3100,,17.1079,80.6579,143.9056,22.5077,164.7637,266.8663,107.7081,84.6800,152.6800,286.7230,119.9456,,65.7485,470.4230,12.6000,130.6446,,95.5924,25.7347,76.4516,16.7600,42.7037,79.2467,40.9483,88.9023,11.9100,15.8951,158.5750,506.7672,,68.3150,554.6122,17.7700,176.5285,69.4420,83.4643,64.0148,47.2200,98.9203,106.8594,121.2411,87.1967,481.1993,264.0289,268.4600,9.6819,166.5769,27.0600,508.7735,231.7052,2.9700,102.2702,0.7000,343.0659,75.0647,4.5000,30.5644,,129.9209,509.6901,121.6183,272.5483,168.7217,44.1768,60.3590,151.1152,69.3982,13.6700,230.3003,58.6491,87.8810,68.5516,42.3209,95.3279,45.5380,48.9934,45.9184,130.0572,103.4041,79.5890,40.4728,,38.4314,140.8284,98.9777,115.0857,69.2976,,55.4100,300.1000,4.1560
2025-04-02,222.7132,196.8966,122.8000,128.6927,310.5689,385.7800,103.5191,94.7276,,17.3582,102.9600,296.4012,208.4295,196.0100,29.8964,80.1600,207.5156,170.7068,271.4934,168.5600,127.6328,40.9294,0.0235,87.6400,186.1453,942.4179,38.4605,56.1550,70.3358,46.6230,82485.7109,141.4874,2.1600,69.6125,329.4904,99.1363,213.3784,90.7363,52.0200,182.9500,958.4291,269.1057,371.4900,1.0400,45.2640,64.9981,159.3011,53.7407,464.8082,203.7559,415.3708,18.7600,144.4663,,116.2728,105.1592,85.5435,124.3589,812.7044,14.4700,13.7300,279.6102,1.2700,44.3901,140.8960,9.5339,27.5193,,3139.8999,,198.7182,55.4334,288.1600,22.6900,158.3127,156.4973,22.0952,,551.6711,361.7462,7.1964,199.2993,74.0064,242.1345,91.4439,,614.8247,200.4993,151.1487,88.6407,239.6543,136.8152,27.4696,69.3205,32.9524,25.5200,812.2063,440.8266,229.5302,1.2800,103.7021,12.9500,89.3917,304.5349,12.0528,63.9988,582.1140,,53.3657,328.4900,144.7943,83.5644,115.5321,14.5133,379.2368,12.5900,19581.7793,68.4445,78.0371,63.3697,504.0797,24.8010,110.3940,53.8286,125.7000,58.9135,143.8942,48.2843,173.1800,,17.2664,81.1713,143.3768,22.6545,163.7397,263.9939,108.5682,87.4500,150.8257,284.8714,119.6659,,66.7929,473.8563,13.8600,130.9396,,96.7407,25.7059,77.3572,16.5800,42.4345,79.1890,40.9386,88.3989,12.3100,16.2041,162.3282,509.9421,,67.0553,558.1219,18.2100,172.5680,70.6841,84.4318,63.4597,49.8900,100.1896,106.6950,123.4245,87.1396,487.2670,260.1157,282.7600,10.6871,168.3055,27.4400,508.8513,232.9655,2.9500,103.1501,0.5900,343.0461,75.0647,6.0000,30.3289,,129.8043,512.7634,126.5431,274.7029,169.6419,44.2158,60.5141,150.0663,70.3227,14.2400,231.0588,59.6464,88.8011,68.7261,42.6691,95.6638,45.6010,49.3972,46.1568,131.2807,104.1697,79.3555,40.6661,,38.6113,141.7716,100.8578,114.7280,70.8245,,57.8600,295.9000,4.1960
2025-04-03,202.1220,193.4901,113.9700,128.4001,295.9698,367.2500,104.8257,95.2260,,16.8975,93.8000,300.4249,218.2722,178.4100,24.4983,71.2700,198.1316,152.7722,244.4378,150.9100,127.1804,36.4013,0.0240,87.6496,176.6672,869.7260,35.6204,54.4779,70.7000,46.7949,83102.8281,127.5360,2.0100,61.1632,301.0368,102.2400,189.2806,93.1126,50.0800,170.7600,960.4152,252.9420,347.3900,1.0000,36.3580,64.4634,149.3969,53.7598,441.6616,196.5456,398.8260,18.4100,137.0914,,119.8076,108.1726,85.0328,114.7141,783.2769,13.5100,12.7700,256.9628,1.1800,45.6068,137.7335,8.9609,25.6037,,3097.0000,,186.6421,57.1004,286.4200,21.1000,152.1042,150.1992,22.2589,,500.8538,347.1355,6.4950,190.7087,73.0866,235.8482,92.3841,19.3017,592.6641,187.6280,155.4878,87.4303,222.9540,139.0364,26.3298,71.1184,32.5754,24.7700,783.2905,442.6858,217.0820,1.2000,103.6926,11.4800,89.9935,311.0736,10.9396,65.7117,529.9667,,54.0851,353.2400,125.8898,83.3618,104.5475,14.8529,370.2753,11.1600,18521.4805,70.0565,76.9050,54.2193,507.0224,17.2740,101.7760,53.7721,155.6000,55.1819,135.3805,42.9694,165.1700,,17.0881,79.0014,145.5401,22.2784,166.5315,269.5060,98.1792,83.6000,156.5238,282.7703,103.3838,,61.3818,448.4891,13.8500,128.0681,,85.8901,25.8595,73.6956,18.6400,44.4630,79.4869,38.0470,89.6188,10.6400,11.3707,145.9153,485.5353,,76.7454,530.6173,14.7750,200.5278,68.6366,70.6198,63.6976,46.1700,89.3058,107.3625,123.9185,87.5398,468.3068,263.3898,267.2800,9.5112,155.4546,24.0100,525.6185,218.8094,2.5900,93.7150,0.6400,336.1719,75.2840,4.8000,29.8295,,111.0263,488.3065,107.6596,260.8763,163.3371,43.4180,59.3026,149.4291,63.9094,12.7500,233.2950,57.1579,86.3278,69.9281,40.7418,91.3967,42.0209,46.9648,43.8330,124.1765,97.0603,79.8128,39.4485,,38.3682,140.6221,94.7660,108.6953,65.1133,,53.9700,344.9000,4.0550
2025-04-04,187.3899,179.4034,106.6600,121.3865,279.8684,349.0700,100.3775,95.3122,,15.3553,85.7600,285.4352,210.6008,171.0000,22.4952,64.3700,184.5032,145.1142,231.2560,136.5900,114.6030,33.6335,0.0225,87.6783,170.0574,806.0091,33.9521,52.6683,70.7575,46.8713,83843.8047,119.8129,1.8600,56.3904,283.6299,96.4337,170.0978,88.9032,47.2900,160.5500,910.1640,238.6017,321.6300,0.9360,32.5140,60.7871,137.1098,50.3956,424.2991,180.5260,377.1732,17.0900,133.6031,,114.8627,104.9097,83.7937,105.7773,748.8453,13.7000,12.9600,242.8464,1.1600,43.7914,132.0488,8.9985,24.4978,,3012.0000,,165.9317,55.8267,279.7200,23.4900,147.2310,145.0969,22.3070,,461.2542,345.1750,6.0050,176.2312,72.0447,220.3406,92.6432,19.8967,556.0267,179.2582,149.0862,86.0802,206.2685,132.0376,24.0217,67.9599,29.5120,23.0700,732.7844,420.6576,217.8331,1.0200,103.5783,10.8400,89.9553,293.3242,10.8917,64.1730,503.1602,,52.3847,346.7100,118.5277,78.6142,96.7013,15.4156,357.1062,10.0500,17397.6992,64.9776,71.2737,55.8484,477.8413,12.8260,94.2878,51.9722,200.7000,51.8509,126.5413,39.6806,153.5700,,16.2857,75.3007,140.9634,21.0678,158.1851,241.9357,94.9320,74.0100,145.4656,272.9750,95.3102,,58.0596,420.6340,15.4000,115.5003,,79.8955,25.7827,67.9767,20.3800,47.1548,79.4388,33.7484,86.1139,9.5700,8.7000,139.1234,447.9529,,90.5053,499.5533,11.1900,237.4460,63.9301,65.8809,59.3857,42.5800,90.6698,107.0045,120.6879,88.4929,436.3045,243.9421,239.4300,7.5293,145.0041,21.6400,510.6505,208.3461,2.4800,91.4591,0.5600,310.1609,75.1600,6.6750,28.8214,,101.7004,460.0057,97.5712,245.5673,153.6450,40.9859,55.6780,140.4690,59.3451,12.3200,221.8385,52.8393,82.3012,65.8084,38.1918,86.1616,38.1550,43.5278,41.2809,116.3717,90.6669,76.3486,37.6509,,36.2339,132.9097,90.6783,100.8740,64.3400,,50.2600,384.7000,3.9850
2025-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83504.7969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78214.4844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,180.5063,179.0100,106.3000,121.7962,279.5346,340.7000,97.5818,94.1047,,15.1861,83.6400,280.8781,204.1155,175.2600,23.6049,68.1700,181.7217,152.9011,231.8497,138.8600,104.2185,34.7973,0.0150,87.6879,168.4958,800.9925,33.4159,52.5635,69.9044,46.6612,79235.3359,119.4392,1.8200,57.0889,275.7338,93.7884,178.8833,86.5074,46.6700,157.2800,901.8715,242.0208,324.3600,0.8970,33.5740,60.9686,134.1146,48.5797,417.8734,179.3839,373.5808,17.3200,132.7967,,112.8635,101.1479,82.4411,104.3229,730.7938,11.6300,11.0500,248.6880,1.1900,43.1541,126.4786,8.6791,24.1719,,2951.3000,,166.8170,54.9089,273.7100,24.2900,148.7258,146.2429,22.0952,,456.0618,333.0905,5.8801,172.9739,71.4253,218.6940,91.5398,18.9348,550.7886,177.6357,146.5372,85.2981,210.3491,128.8111,24.0977,66.4439,27.6646,21.5100,718.4107,419.3630,211.6383,0.9860,101.5597,10.4700,88.9906,293.1093,10.6902,63.1278,514.6444,,52.0017,340.3800,119.1053,78.3344,97.7572,15.5126,355.1412,10.1000,17430.6797,63.1810,71.4884,54.2486,473.9538,12.3500,97.6170,49.8801,206.8000,50.8447,125.4463,37.9286,152.4400,,15.9291,74.7195,137.6752,20.7559,154.7848,239.7102,91.3465,77.8400,146.0547,264.4940,93.1688,,58.2187,421.6491,14.6600,115.3724,,77.8519,25.4946,68.9413,21.0500,47.2702,79.4484,32.1570,84.4485,9.8600,9.1185,136.5420,434.8665,,90.8929,498.6635,11.1150,236.5502,62.0184,67.7863,54.7863,42.7000,89.4005,105.7178,117.6944,85.8243,436.2646,242.5262,233.2900,7.1500,144.3818,20.9600,510.3102,205.1320,2.3000,89.4467,0.5500,309.3586,74.6452,7.2000,28.0394,,103.6239,458.0690,102.1677,244.7667,152.3919,39.3321,54.1661,136.0773,60.5032,12.4100,217.2678,53.1105,82.9344,65.0039,37.5788,86.2801,37.9080,43.4195,41.2809,115.8290,91.2088,75.4631,36.7425,,35.6797,132.1138,89.6068,99.5205,63.9830,,50.4700,383.7000,4.1550
2025-04-08,171.5138,168.5697,105.6900,120.9085,276.2653,340.0000,97.3032,93.6160,,14.9980,78.2100,271.7350,195.7649,170.6600,22.4388,69.5000,180.2010,154.7759,228.9897,139.3900,97.7184,34.2594,0.0150,87.7071,165.2991,799.2484,32.3335,50.5444,69.5019,46.7567,76271.9531,115.0507,1.6900,57.0113,269.7084,90.5606,184.0073,85.9352,45.9800,151.4700,902.4872,241.8027,325.0400,0.8700,35.2640,64.5780,131.0332,47.4615,407.6474,173.4448,370.5396,16.6600,132.2525,,111.9846,101.7717,81.8547,100.4287,723.2977,11.0700,10.4800,247.7521,1.1800,42.9610,120.9659,8.1625,23.5499,,2968.3999,,168.4782,53.1014,275.2000,23.3900,146.0750,144.2000,21.9990,,452.8386,326.9750,5.6591,168.7294,71.0968,214.0930,91.0793,16.5796,538.7379,172.9562,145.9340,84.9443,212.7328,127.6048,23.9457,66.4925,26.6560,19.7900,720.9023,431.5695,206.5167,0.9370,100.2742,9.9700,88.4270,293.0506,10.4406,61.9955,508.8625,,51.9082,330.6600,116.0606,76.1825,97.1663,15.6193,351.8662,10.0300,17090.4004,62.2584,71.2444,51.9658,484.1893,11.1590,96.2773,49.2581,223.1000,50.0242,122.8221,35.3445,152.5300,,15.7904,75.2717,134.8965,20.0313,153.0073,244.5087,86.7464,77.3200,144.1232,255.4949,89.5806,,57.1047,414.0558,13.1900,118.4603,,77.5502,25.4178,68.8331,22.9000,48.0104,79.4004,31.0023,84.1000,9.5000,8.2216,133.7128,438.0315,,95.3503,490.8531,10.3800,249.7521,61.8923,65.6933,53.5175,37.2300,84.0770,105.4566,118.5836,84.2041,417.7727,242.1625,221.8600,6.4388,139.6405,19.2400,537.9118,203.4711,2.2000,86.0395,0.5100,305.3470,74.4926,7.5000,27.7096,,102.1765,451.3297,101.6702,240.9024,150.4436,38.8067,53.8269,133.8029,60.4156,11.4900,213.2388,52.6070,80.9162,64.9845,36.4215,85.0751,37.0311,43.2521,40.6553,114.8719,89.3544,74.2954,35.8341,,35.5338,130.6499,87.4786,97.4226,61.5835,,49.0800,385.0000,4.2620
2025-04-09,197.8049,172.5712,121.3200,123.9227,294.4774,364.6400,98.3312,93.8268,,15.3365,96.8400,282.2355,198.4623,191.1000,27.6300,76.0000,192.8670,183.6619,259.6385,160.8200,103.0385,36.3328,0.0150,87.7071,183.2483,878.9656,36.3851,51.1825,69.6648,46.5752,82573.9531,131.6179,1.8300,62.2303,296.3602,91.2386,214.3634,87.5162,50.9300,177.0900,958.5383,262.7929,378.0100,0.9690,44.0880,67.0129,139.7414,49.9369,446.7351,190.5767,399.6725,20.2700,141.6388,,112.3323,101.5029,83.9640,109.1262,779.3577,12.4200,11.7700,279.3639,1.2600,42.7775,129.6411,8.9233,25.6234,,3056.5000,,186.2840,54.3751,285.3800,25.4000,160.5051,158.1616,21.9701,,506.3794,346.6283,6.3990,183.7144,73.0021,227.9249,90.7915,20.0526,590.6342,187.6577,146.8777,87.2348,229.8695,129.3952,24.9335,67.9794,28.2867,21.1400,748.1705,449.9474,217.7454,0.8940,101.9501,11.3400,88.4653,297.0872,10.8917,64.0568,583.9483,,52.6557,340.0900,128.6604,79.0388,108.1993,14.0671,387.5233,10.9000,19145.0605,65.6282,72.8060,57.8677,504.1978,14.4300,114.3031,50.8696,167.0000,54.0292,137.8074,39.3772,173.0200,,16.6522,79.2726,139.9827,20.6275,156.8037,253.6456,94.9223,92.0100,146.6053,270.8259,99.4772,,63.6099,463.7552,12.7500,126.2980,,86.2988,25.4274,74.0696,20.5400,43.5209,79.3524,34.9128,85.0101,11.3900,12.7261,145.9153,470.2662,,68.6057,542.4022,14.2400,161.6293,66.0456,73.3447,55.7577,43.7900,92.5359,105.6791,124.5310,84.6997,451.8872,250.6180,272.2000,9.3500,156.8079,21.2600,562.6347,218.3795,2.5500,93.2844,0.5300,329.2780,74.8835,6.7500,29.0098,,112.5903,493.1880,117.4197,265.3435,160.4295,41.3361,57.6647,138.7045,64.5517,13.0600,221.0702,54.6307,88.6428,66.4772,39.6041,92.5918,39.8991,46.5118,44.8559,125.0744,101.3508,77.1758,37.8926,,36.9340,136.3287,97.0033,102.2855,67.3641,,55.9900,357.4000,4.4000
2025-04-10,189.4192,167.1591,113.9100,121.4450,281.4142,350.0500,99.1478,93.0889,,14.9322,88.7000,272.8500,199.2659,181.2200,24.7804,72.6500,186.3223,170.9151,244.3289,155.5200,102.4484,35.0614,0.0250,87.7166,178.4182,841.4389,34.4884,48.0586,69.1089,46.7280,79626.1406,122.1222,1.7300,59.7469,284.6932,90.8757,203.4587,89.0389,50.2700,169.6200,957.6644,253.2302,368.6100,0.9440,40.7320,65.8575,129.1672,49.6310,438.4438,179.5229,389.4366,18.7900,138.2574,,112.8442,103.9309,82.3371,100.0938,753.2726,11.4300,10.8500,266.6857,1.2100,43.5693,125.9627,8.5852,24.5768,,3155.2000,,180.5543,54.1006,292.3500,25.0200,154.8347,152.2919,21.8449,,479.8588,344.9019,5.9090,178.4457,71.8101,222.3457,90.2254,18.7814,572.8091,179.7727,144.6595,85.8195,222.7774,131.6355,24.4966,68.7665,27.9191,22.2500,715.6115,451.3686,215.7942,0.8690,100.2171,10.9300,87.8253,299.8435,10.1336,63.8536,544.5910,,52.6743,342.6800,118.9780,74.8316,103.2398,14.3775,378.4527,10.2200,18343.5703,64.7931,72.1618,53.0682,507.9279,11.1000,107.5447,51.0298,199.9000,51.7239,132.0254,35.6969,168.2700,,16.3154,78.6914,138.5886,19.8020,158.0016,256.5284,91.7041,88.5900,145.9968,266.7773,93.5547,,60.2379,444.0307,11.8800,124.9606,,82.3284,25.1585,72.6916,21.6400,45.0110,79.3428,31.5748,86.0654,10.5200,9.5969,140.6857,454.1638,,75.4857,518.6346,12.2700,180.1591,64.9199,68.8526,55.5694,40.2900,87.8186,104.4213,125.9339,82.3646,425.8729,251.8175,252.4000,8.0129,149.2811,20.1700,578.0986,214.2665,2.4600,90.3827,0.5300,321.5320,74.4450,5.9250,28.3409,,105.8971,476.3499,108.7043,254.4226,156.2393,40.8011,56.6278,139.0182,61.4180,12.0100,223.0699,53.3235,89.6420,66.3125,38.3389,89.3915,37.2927,45.2118,43.2471,121.8479,96.6328,77.2147,37.0904,,36.6569,132.5265,93.2133,96.6105,65.5100,,52.9100,353.3000,4.3940
2025-04-11,197.1085,167.9748,114.5400,123.7666,280.5459,352.4700,100.5216,92.9931,,15.1579,93.4000,277.2810,205.6310,184.8700,25.7773,72.6700,185.7544,180.4777,248.5249,156.8400,105.9394,35.1592,0.0200,87.7550,182.0658,861.0351,35.9978,48.2967,69.0322,46.6994,83404.8359,121.8635,1.7100,59.7954,288.9170,92.3177,207.1997,91.1728,49.7600,175.5000,956.7705,253.1111,377.9000,0.9480,41.2400,66.3731,129.7892,50.4052,453.1905,187.4383,395.5683,18.8900,140.9780,,114.8724,105.4088,82.6303,103.8541,759.2247,11.8500,11.2100,273.3942,1.3500,44.4191,127.9022,8.7636,24.8335,,3222.2000,,180.7135,54.8577,297.9300,26.4000,158.8508,156.5970,21.7968,,484.4046,345.1360,6.0723,183.2070,72.0260,228.0895,89.7169,20.4174,582.3019,182.3944,147.6171,86.0243,231.6940,133.8089,25.1425,69.4177,28.7768,23.2300,727.0270,462.2707,214.9650,0.8490,100.1981,11.0300,87.7871,302.8929,10.1528,64.8891,541.8795,,52.9266,345.0000,120.8381,76.4045,104.7315,14.1447,385.4988,10.1900,18690.0508,63.9093,74.6212,53.0584,525.5447,11.8600,110.9039,52.0381,184.5000,52.0462,131.0354,36.8714,168.3400,,16.7612,79.5729,138.8674,20.0955,161.2378,258.8385,92.9991,88.5500,148.6237,268.9551,93.9309,,62.2571,452.2111,11.9000,126.1308,,83.1361,25.1393,75.7528,21.2200,44.2323,79.1986,32.9527,87.0046,10.7100,10.1948,141.1715,461.4857,,71.6097,527.8886,13.0950,170.7763,66.2882,69.2574,56.8976,42.1200,87.8849,104.4600,126.6057,82.8126,436.5436,254.3247,252.3100,7.9750,155.1583,20.5600,583.0295,213.5533,2.4600,90.8694,0.5200,330.2387,74.3115,6.2250,29.2548,,107.5388,484.7393,111.1418,258.6823,158.4323,41.9296,58.1784,139.8613,60.8341,12.5200,225.9562,54.6016,91.8086,67.4272,39.4766,90.1521,38.2180,45.9603,44.0813,123.9989,98.6115,78.1878,37.6123,,37.1042,134.4718,94.1161,99.7139,65.7479,,53.9400,330.3000,4.4930
2025-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85287.1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83684.9766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-14,201.4556,171.8611,113.2200,124.8201,285.9232,350.9100,102.3951,93.5394,,15.5434,94.5000,284.9795,210.0383,182.1200,25.0061,73.5900,193.3771,176.9264,252.7309,159.2800,112.0757,35.8634,0.0220,87.7550,180.8872,871.9796,36.4049,48.8967,69.4252,46.8617,84542.3906,125.0159,1.7200,61.3281,293.5149,95.3450,205.6575,92.1233,49.4600,176.5800,972.5709,252.6644,378.6600,0.9620,40.9460,66.0771,129.4926,51.7050,461.6200,191.6493,399.0229,18.9300,142.1635,,116.4756,107.7215,83.4910,102.9930,766.1050,12.4000,11.7500,273.6898,1.3200,45.2495,131.5328,9.1206,25.1100,,3204.8000,,185.0207,55.8324,296.2300,26.9800,160.9137,158.5203,21.9027,,493.7510,348.3936,6.2837,184.7756,72.3826,231.5572,90.4365,21.1324,588.7595,184.5413,150.1758,86.5271,230.2422,136.4896,25.4560,70.4089,29.4932,23.8500,748.8057,462.6990,218.6624,0.9240,100.8170,10.8800,88.4175,308.9234,10.1816,66.0988,529.8270,,53.3751,348.5700,122.2283,76.3948,105.6905,14.1350,384.8636,10.6600,,65.7350,75.7045,54.0535,527.3458,11.8090,110.6839,53.0276,183.0000,54.4688,133.3026,37.0966,169.9800,,16.8999,81.0551,141.0981,20.2882,163.3823,261.5805,94.9996,92.6200,152.1971,277.0044,94.3553,,61.9389,455.2763,12.8500,126.9962,,83.1945,25.2738,75.7134,20.9300,43.8381,79.3716,32.9139,88.2633,10.8200,10.4340,142.7623,467.8851,,69.6716,533.0098,13.5750,167.1458,67.6662,71.7453,58.5332,43.1300,89.6563,104.9631,129.0262,83.4035,447.6826,258.2280,252.3500,7.9655,153.9335,20.8400,570.9598,217.1486,2.4100,92.3577,0.4800,332.0019,74.6070,5.2650,29.7636,,107.1794,489.6109,112.1168,261.0641,160.5176,42.3187,58.8180,142.7238,61.4083,12.7000,228.8326,55.5409,93.7180,68.5613,39.9523,90.7546,38.3537,46.4330,44.3395,125.2915,99.5113,79.5209,38.4434,,37.7702,136.1125,94.3890,99.9556,66.1743,,54.6600,326.0000,4.3640
2025-04-15,201.0775,171.2219,114.6400,123.6932,284.8083,350.3800,102.4911,93.7310,,15.7315,95.2900,286.3175,210.2504,179.5900,24.3008,73.2000,192.9728,177.5117,255.1851,155.5200,110.4138,37.1543,0.0170,87.7741,183.0943,870.5001,35.9879,47.6205,69.5977,46.8331,83668.9922,127.9576,1.7000,62.4049,288.8973,95.9849,207.3689,91.4250,48.8000,175.5700,970.1874,253.0416,392.8000,0.9820,42.7620,65.8098,128.7462,51.2940,455.2929,188.6202,397.3398,19.9600,142.0857,,116.3694,107.2993,83.7464,102.8399,769.6430,12.1600,11.5200,272.9904,1.2900,45.1336,132.0774,8.8764,25.0507,,3218.7000,,184.6924,54.7441,297.7800,26.7000,158.1333,155.7699,21.9412,,497.5817,345.3798,6.4182,183.4469,72.5797,233.1457,90.7051,21.1696,589.2852,184.7688,149.4559,86.7785,228.6826,135.4460,25.8549,69.8356,29.3235,23.4400,751.6149,457.0922,215.1211,0.8950,101.3597,10.8900,88.4557,305.4146,10.5366,64.8698,519.8981,,53.7394,335.5000,119.6633,75.6422,106.9788,14.2320,382.7994,10.4300,18830.2305,65.7059,76.1437,53.4877,520.9879,11.4760,112.1736,53.7250,183.9000,54.8009,132.6095,36.9987,173.5500,,16.9990,80.9195,137.3386,20.5816,162.7447,259.2798,95.1736,98.4000,154.6116,277.1771,92.8023,,61.6703,455.7838,12.5000,126.5045,,81.4623,25.2642,75.9792,21.1200,43.9535,79.3716,32.7586,88.1278,10.9400,10.5635,142.2860,467.0120,,70.1562,531.5168,13.4450,166.6271,68.1417,71.0838,58.2755,42.9300,87.2219,104.9535,126.9515,83.6990,439.3832,262.2296,254.1100,8.0888,155.4052,20.6400,567.5851,215.0090,2.3900,90.3265,0.4300,332.6259,74.6928,6.6150,30.1970,,104.4788,488.2373,115.1613,260.6095,159.8225,42.3284,59.1379,143.7041,62.8097,11.9800,228.0248,56.6834,92.9661,68.1154,39.6385,90.9818,38.2955,46.5512,44.2303,124.6698,99.8742,78.8495,38.5014,,37.7653,135.2774,93.7093,99.6752,65.1332,,55.0800,324.6000,4.3230
